BitCoin,"{'e': 'aggTrade', 'E': 1583600407014, 's': 'BTCUSDT', 'a': 236736065, 'p': '9029.94000000', 'q': '0.01000000', 'f': 258637210, 'l': 258637210, 'T': 1583600407012, 'm': False, 'M': True}",07/03/2020 20:00:06
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407018, 's': 'BTCUSDT', 'a': 236736066, 'p': '9029.94000000', 'q': '0.06075700', 'f': 258637211, 'l': 258637211, 'T': 1583600407016, 'm': False, 'M': True}",07/03/2020 20:00:06
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407019, 's': 'BTCUSDT', 'a': 236736067, 'p': '9029.94000000', 'q': '0.03026100', 'f': 258637212, 'l': 258637212, 'T': 1583600407018, 'm': False, 'M': True}",07/03/2020 20:00:06
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407138, 's': 'BTCUSDT', 'a': 236736068, 'p': '9029.91000000', 'q': '0.03026100', 'f': 258637213, 'l': 258637213, 'T': 1583600407137, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407177, 's': 'BTCUSDT', 'a': 236736069, 'p': '9029.90000000', 'q': '0.06049400', 'f': 258637214, 'l': 258637214, 'T': 1583600407175, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407248, 's': 'BTCUSDT', 'a': 236736070, 'p': '9029.89000000', 'q': '0.00344500', 'f': 258637215, 'l': 258637215, 'T': 1583600407247, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407344, 's': 'BTCUSDT', 'a': 236736071, 'p': '9029.89000000', 'q': '0.06162100', 'f': 258637216, 'l': 258637216, 'T': 1583600407342, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407496, 's': 'BTCUSDT', 'a': 236736072, 'p': '9029.95000000', 'q': '0.06000300', 'f': 258637217, 'l': 258637217, 'T': 1583600407495, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407546, 's': 'BTCUSDT', 'a': 236736073, 'p': '9029.89000000', 'q': '0.02213900', 'f': 258637218, 'l': 258637218, 'T': 1583600407544, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407656, 's': 'BTCUSDT', 'a': 236736074, 'p': '9029.88000000', 'q': '0.06001200', 'f': 258637219, 'l': 258637219, 'T': 1583600407654, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407826, 's': 'BTCUSDT', 'a': 236736075, 'p': '9029.89000000', 'q': '0.00992400', 'f': 258637220, 'l': 258637220, 'T': 1583600407824, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407826, 's': 'BTCUSDT', 'a': 236736076, 'p': '9029.95000000', 'q': '0.05022100', 'f': 258637221, 'l': 258637221, 'T': 1583600407824, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407921, 's': 'BTCUSDT', 'a': 236736077, 'p': '9028.84000000', 'q': '0.01583600', 'f': 258637222, 'l': 258637222, 'T': 1583600407920, 'm': True, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407931, 's': 'BTCUSDT', 'a': 236736078, 'p': '9028.84000000', 'q': '0.07464900', 'f': 258637223, 'l': 258637223, 'T': 1583600407929, 'm': True, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407931, 's': 'BTCUSDT', 'a': 236736079, 'p': '9028.83000000', 'q': '0.05032800', 'f': 258637224, 'l': 258637224, 'T': 1583600407929, 'm': True, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600407981, 's': 'BTCUSDT', 'a': 236736080, 'p': '9029.90000000', 'q': '0.06009300', 'f': 258637225, 'l': 258637225, 'T': 1583600407980, 'm': False, 'M': True}",07/03/2020 20:00:07
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408149, 's': 'BTCUSDT', 'a': 236736081, 'p': '9029.87000000', 'q': '0.06011900', 'f': 258637226, 'l': 258637226, 'T': 1583600408148, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408174, 's': 'BTCUSDT', 'a': 236736082, 'p': '9028.73000000', 'q': '0.00911100', 'f': 258637227, 'l': 258637227, 'T': 1583600408171, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408204, 's': 'BTCUSDT', 'a': 236736083, 'p': '9029.82000000', 'q': '0.01658600', 'f': 258637228, 'l': 258637228, 'T': 1583600408202, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408314, 's': 'BTCUSDT', 'a': 236736084, 'p': '9029.74000000', 'q': '0.06022300', 'f': 258637229, 'l': 258637229, 'T': 1583600408312, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408343, 's': 'BTCUSDT', 'a': 236736085, 'p': '9028.73000000', 'q': '0.05150800', 'f': 258637230, 'l': 258637230, 'T': 1583600408341, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408362, 's': 'BTCUSDT', 'a': 236736086, 'p': '9028.73000000', 'q': '0.03731000', 'f': 258637231, 'l': 258637231, 'T': 1583600408360, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408362, 's': 'BTCUSDT', 'a': 236736087, 'p': '9028.61000000', 'q': '0.01483000', 'f': 258637232, 'l': 258637232, 'T': 1583600408361, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408375, 's': 'BTCUSDT', 'a': 236736088, 'p': '9028.61000000', 'q': '0.00000300', 'f': 258637233, 'l': 258637233, 'T': 1583600408374, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408375, 's': 'BTCUSDT', 'a': 236736089, 'p': '9028.29000000', 'q': '0.00442700', 'f': 258637234, 'l': 258637234, 'T': 1583600408374, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408378, 's': 'BTCUSDT', 'a': 236736090, 'p': '9028.29000000', 'q': '0.06474400', 'f': 258637235, 'l': 258637235, 'T': 1583600408377, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408468, 's': 'BTCUSDT', 'a': 236736091, 'p': '9028.22000000', 'q': '0.00443000', 'f': 258637236, 'l': 258637236, 'T': 1583600408466, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408468, 's': 'BTCUSDT', 'a': 236736092, 'p': '9027.80000000', 'q': '0.00557000', 'f': 258637237, 'l': 258637237, 'T': 1583600408466, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408472, 's': 'BTCUSDT', 'a': 236736093, 'p': '9029.59000000', 'q': '0.06066900', 'f': 258637238, 'l': 258637238, 'T': 1583600408471, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408596, 's': 'BTCUSDT', 'a': 236736094, 'p': '9027.84000000', 'q': '0.01200000', 'f': 258637239, 'l': 258637239, 'T': 1583600408594, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408615, 's': 'BTCUSDT', 'a': 236736095, 'p': '9027.84000000', 'q': '0.05150000', 'f': 258637240, 'l': 258637240, 'T': 1583600408614, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408618, 's': 'BTCUSDT', 'a': 236736096, 'p': '9027.84000000', 'q': '0.00000500', 'f': 258637241, 'l': 258637241, 'T': 1583600408616, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408618, 's': 'BTCUSDT', 'a': 236736097, 'p': '9027.81000000', 'q': '0.00221400', 'f': 258637242, 'l': 258637242, 'T': 1583600408616, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408618, 's': 'BTCUSDT', 'a': 236736098, 'p': '9027.72000000', 'q': '0.27468100', 'f': 258637243, 'l': 258637243, 'T': 1583600408616, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408621, 's': 'BTCUSDT', 'a': 236736099, 'p': '9027.72000000', 'q': '0.00221500', 'f': 258637244, 'l': 258637244, 'T': 1583600408618, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408621, 's': 'BTCUSDT', 'a': 236736100, 'p': '9027.52000000', 'q': '0.03643500', 'f': 258637245, 'l': 258637245, 'T': 1583600408618, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408622, 's': 'BTCUSDT', 'a': 236736101, 'p': '9027.52000000', 'q': '0.00221900', 'f': 258637246, 'l': 258637246, 'T': 1583600408621, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408635, 's': 'BTCUSDT', 'a': 236736102, 'p': '9027.19000000', 'q': '0.01453500', 'f': 258637247, 'l': 258637247, 'T': 1583600408633, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408642, 's': 'BTCUSDT', 'a': 236736103, 'p': '9029.41000000', 'q': '0.06057400', 'f': 258637248, 'l': 258637248, 'T': 1583600408640, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408649, 's': 'BTCUSDT', 'a': 236736104, 'p': '9027.19000000', 'q': '0.00230000', 'f': 258637249, 'l': 258637249, 'T': 1583600408647, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408657, 's': 'BTCUSDT', 'a': 236736105, 'p': '9027.22000000', 'q': '0.03868900', 'f': 258637250, 'l': 258637250, 'T': 1583600408653, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408657, 's': 'BTCUSDT', 'a': 236736106, 'p': '9027.19000000', 'q': '0.67410100', 'f': 258637251, 'l': 258637251, 'T': 1583600408653, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408658, 's': 'BTCUSDT', 'a': 236736107, 'p': '9027.19000000', 'q': '0.07731000', 'f': 258637252, 'l': 258637252, 'T': 1583600408654, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408660, 's': 'BTCUSDT', 'a': 236736108, 'p': '9027.19000000', 'q': '0.19306000', 'f': 258637253, 'l': 258637253, 'T': 1583600408656, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408666, 's': 'BTCUSDT', 'a': 236736109, 'p': '9027.19000000', 'q': '0.00590000', 'f': 258637254, 'l': 258637254, 'T': 1583600408660, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408668, 's': 'BTCUSDT', 'a': 236736110, 'p': '9027.19000000', 'q': '0.00879000', 'f': 258637255, 'l': 258637255, 'T': 1583600408663, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408679, 's': 'BTCUSDT', 'a': 236736111, 'p': '9027.19000000', 'q': '0.02400400', 'f': 258637256, 'l': 258637256, 'T': 1583600408675, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408715, 's': 'BTCUSDT', 'a': 236736112, 'p': '9026.53000000', 'q': '0.00590000', 'f': 258637257, 'l': 258637257, 'T': 1583600408712, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408761, 's': 'BTCUSDT', 'a': 236736113, 'p': '9026.54000000', 'q': '0.04724000', 'f': 258637258, 'l': 258637258, 'T': 1583600408759, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408766, 's': 'BTCUSDT', 'a': 236736114, 'p': '9026.54000000', 'q': '0.00588800', 'f': 258637259, 'l': 258637259, 'T': 1583600408764, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408794, 's': 'BTCUSDT', 'a': 236736115, 'p': '9026.59000000', 'q': '0.04724700', 'f': 258637260, 'l': 258637260, 'T': 1583600408790, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408794, 's': 'BTCUSDT', 'a': 236736116, 'p': '9026.54000000', 'q': '0.00221500', 'f': 258637261, 'l': 258637261, 'T': 1583600408790, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408829, 's': 'BTCUSDT', 'a': 236736117, 'p': '9026.58000000', 'q': '0.02880100', 'f': 258637262, 'l': 258637262, 'T': 1583600408828, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408829, 's': 'BTCUSDT', 'a': 236736118, 'p': '9026.43000000', 'q': '0.02119900', 'f': 258637263, 'l': 258637263, 'T': 1583600408828, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408841, 's': 'BTCUSDT', 'a': 236736119, 'p': '9026.43000000', 'q': '0.02880100', 'f': 258637264, 'l': 258637264, 'T': 1583600408840, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408841, 's': 'BTCUSDT', 'a': 236736120, 'p': '9026.05000000', 'q': '0.03119900', 'f': 258637265, 'l': 258637265, 'T': 1583600408840, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408881, 's': 'BTCUSDT', 'a': 236736121, 'p': '9026.59000000', 'q': '0.01750700', 'f': 258637266, 'l': 258637266, 'T': 1583600408874, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408883, 's': 'BTCUSDT', 'a': 236736122, 'p': '9026.01000000', 'q': '0.02187800', 'f': 258637267, 'l': 258637267, 'T': 1583600408876, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600408935, 's': 'BTCUSDT', 'a': 236736123, 'p': '9026.59000000', 'q': '0.01066000', 'f': 258637268, 'l': 258637268, 'T': 1583600408934, 'm': True, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409007, 's': 'BTCUSDT', 'a': 236736124, 'p': '9028.91000000', 'q': '0.05472500', 'f': 258637269, 'l': 258637269, 'T': 1583600409004, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409052, 's': 'BTCUSDT', 'a': 236736125, 'p': '9028.79000000', 'q': '0.04602600', 'f': 258637270, 'l': 258637270, 'T': 1583600409050, 'm': False, 'M': True}",07/03/2020 20:00:08
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409197, 's': 'BTCUSDT', 'a': 236736126, 'p': '9028.59000000', 'q': '0.03004400', 'f': 258637271, 'l': 258637271, 'T': 1583600409194, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409205, 's': 'BTCUSDT', 'a': 236736127, 'p': '9026.07000000', 'q': '0.00652200', 'f': 258637272, 'l': 258637272, 'T': 1583600409203, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409255, 's': 'BTCUSDT', 'a': 236736128, 'p': '9026.07000000', 'q': '0.00000400', 'f': 258637273, 'l': 258637273, 'T': 1583600409252, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409293, 's': 'BTCUSDT', 'a': 236736129, 'p': '9026.01000000', 'q': '0.02196200', 'f': 258637274, 'l': 258637274, 'T': 1583600409291, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409293, 's': 'BTCUSDT', 'a': 236736130, 'p': '9026.00000000', 'q': '0.07803800', 'f': 258637275, 'l': 258637275, 'T': 1583600409291, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409305, 's': 'BTCUSDT', 'a': 236736131, 'p': '9026.00000000', 'q': '0.02196200', 'f': 258637276, 'l': 258637276, 'T': 1583600409303, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409361, 's': 'BTCUSDT', 'a': 236736132, 'p': '9025.18000000', 'q': '0.01336000', 'f': 258637277, 'l': 258637277, 'T': 1583600409356, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409409, 's': 'BTCUSDT', 'a': 236736133, 'p': '9025.18000000', 'q': '0.00000500', 'f': 258637278, 'l': 258637278, 'T': 1583600409407, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409409, 's': 'BTCUSDT', 'a': 236736134, 'p': '9025.14000000', 'q': '0.02195500', 'f': 258637279, 'l': 258637279, 'T': 1583600409407, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409571, 's': 'BTCUSDT', 'a': 236736135, 'p': '9025.20000000', 'q': '0.00807000', 'f': 258637280, 'l': 258637280, 'T': 1583600409568, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409580, 's': 'BTCUSDT', 'a': 236736136, 'p': '9025.20000000', 'q': '0.00005800', 'f': 258637281, 'l': 258637281, 'T': 1583600409579, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409580, 's': 'BTCUSDT', 'a': 236736137, 'p': '9025.14000000', 'q': '0.00020000', 'f': 258637282, 'l': 258637282, 'T': 1583600409579, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409580, 's': 'BTCUSDT', 'a': 236736138, 'p': '9025.00000000', 'q': '0.23177300', 'f': 258637283, 'l': 258637283, 'T': 1583600409579, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409665, 's': 'BTCUSDT', 'a': 236736139, 'p': '9027.22000000', 'q': '0.13443000', 'f': 258637284, 'l': 258637284, 'T': 1583600409663, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409665, 's': 'BTCUSDT', 'a': 236736140, 'p': '9027.28000000', 'q': '0.03371400', 'f': 258637285, 'l': 258637285, 'T': 1583600409663, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409665, 's': 'BTCUSDT', 'a': 236736141, 'p': '9027.31000000', 'q': '0.17587900', 'f': 258637286, 'l': 258637286, 'T': 1583600409663, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409668, 's': 'BTCUSDT', 'a': 236736142, 'p': '9025.00000000', 'q': '1.29861700', 'f': 258637287, 'l': 258637289, 'T': 1583600409663, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409668, 's': 'BTCUSDT', 'a': 236736143, 'p': '9024.96000000', 'q': '0.00363400', 'f': 258637290, 'l': 258637290, 'T': 1583600409663, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409668, 's': 'BTCUSDT', 'a': 236736144, 'p': '9024.60000000', 'q': '0.16650000', 'f': 258637291, 'l': 258637291, 'T': 1583600409663, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409668, 's': 'BTCUSDT', 'a': 236736145, 'p': '9024.57000000', 'q': '1.52223200', 'f': 258637292, 'l': 258637292, 'T': 1583600409663, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409680, 's': 'BTCUSDT', 'a': 236736146, 'p': '9027.21000000', 'q': '0.00754400', 'f': 258637293, 'l': 258637293, 'T': 1583600409679, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409688, 's': 'BTCUSDT', 'a': 236736147, 'p': '9024.62000000', 'q': '0.07527100', 'f': 258637294, 'l': 258637294, 'T': 1583600409685, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409734, 's': 'BTCUSDT', 'a': 236736148, 'p': '9024.67000000', 'q': '0.05615700', 'f': 258637295, 'l': 258637295, 'T': 1583600409732, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409734, 's': 'BTCUSDT', 'a': 236736149, 'p': '9024.58000000', 'q': '0.29100000', 'f': 258637296, 'l': 258637296, 'T': 1583600409732, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409734, 's': 'BTCUSDT', 'a': 236736150, 'p': '9024.57000000', 'q': '1.14722200', 'f': 258637297, 'l': 258637297, 'T': 1583600409732, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409771, 's': 'BTCUSDT', 'a': 236736151, 'p': '9024.70000000', 'q': '0.03278800', 'f': 258637298, 'l': 258637298, 'T': 1583600409770, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409819, 's': 'BTCUSDT', 'a': 236736152, 'p': '9024.06000000', 'q': '0.01107900', 'f': 258637299, 'l': 258637299, 'T': 1583600409817, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409819, 's': 'BTCUSDT', 'a': 236736153, 'p': '9023.33000000', 'q': '0.01992900', 'f': 258637300, 'l': 258637300, 'T': 1583600409817, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409852, 's': 'BTCUSDT', 'a': 236736154, 'p': '9027.04000000', 'q': '0.06037600', 'f': 258637301, 'l': 258637301, 'T': 1583600409850, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409966, 's': 'BTCUSDT', 'a': 236736155, 'p': '9023.50000000', 'q': '0.01106800', 'f': 258637302, 'l': 258637302, 'T': 1583600409964, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409974, 's': 'BTCUSDT', 'a': 236736156, 'p': '9023.51000000', 'q': '0.01955000', 'f': 258637303, 'l': 258637303, 'T': 1583600409972, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600409975, 's': 'BTCUSDT', 'a': 236736157, 'p': '9023.51000000', 'q': '0.01200000', 'f': 258637304, 'l': 258637304, 'T': 1583600409973, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410024, 's': 'BTCUSDT', 'a': 236736158, 'p': '9026.49000000', 'q': '0.06048400', 'f': 258637305, 'l': 258637305, 'T': 1583600410022, 'm': False, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410082, 's': 'BTCUSDT', 'a': 236736159, 'p': '9023.54000000', 'q': '0.01780800', 'f': 258637306, 'l': 258637306, 'T': 1583600410080, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410137, 's': 'BTCUSDT', 'a': 236736160, 'p': '9023.58000000', 'q': '0.03300000', 'f': 258637307, 'l': 258637307, 'T': 1583600410130, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410137, 's': 'BTCUSDT', 'a': 236736161, 'p': '9023.57000000', 'q': '0.00631000', 'f': 258637308, 'l': 258637308, 'T': 1583600410130, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
